,id,name,screen_name,location,description,followers_count,friends_count,listed_count,created_time,favorites_count,timezone,statuses_count,language,topic,text,stance,count,Unnamed: 0,tweet_id,user_id,time,publishing_time,publishing_days,membership_age,membership_years,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anger,social,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,bio,drives,affiliation,achieve,power,reward,focuspast,focuspresent,focusfuture,relativ,motion,space,time.1,work,informal,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
462,293345072.0,Colton Burton,colton_burton,"St Louis, MO","i am 27 I am an artist of many sorts I love photography, singing, tattoos, hair and as of recently flying. I dream for big things. we'll see how it goes.",96.0,418.0,1.0,5/5/2011 0:05,161.0,,826.0,en,hiring,Iâm this clearly states theyâre looking for merch salespeople... who the fuck is this guy and what stupid hole did he crawl out of... #MarchForOurLivesLA,Strong Disagreement,4.0,48.0,9.78e+17,293345072.0,3/25/2018 0:17,38 days 09:47:28.000000000,38.0,2744 days 22:17:43.034922000,7.0,21,92.84,31.71,2.82,25.77,7.0,28.57,66.67,28.57,4.76,0.0,0.0,0.0,0.0,0.0,4.76,14.29,0.0,0.0,0.0,4.76,4.76,9.52,4.76,0.0,0.0,0.0,0.0,9.52,4.76,4.76,4.76,9.52,0.0,23.81,0.0,4.76,0.0,4.76,4.76,9.52,0.0,0.0,0.0,4.76,0.0,0.0,0.0,4.76,0.0,4.76,4.76,0.0,0.0,0.0,0.0,4.76,9.52,14.29,9.52,0.0,4.76,0.0,0.0,0.0
463,719188219.0,JJ MAGA!!,aaa111333zzz,SLC,All tweets r only my opinion. Don't own content. Memes are borrowed. FIGHT AGAINST MARXISTS & OTHERS OUT TO DESTROY OUR NATION! MAGA!! I ONLY BLOCK BUTTHOLES????,5521.0,6053.0,100.0,7/27/2012 0:01,4833.0,,110055.0,en,hiring,"IN OTHER WORDS, THEY'RE NOTHING BUT CHILD PROSTITUTES, BEING PAID TO SERVICE BARACK OBAMA AND GEORGE SOROS???

ISN'T  THAT ILLEGAL???",Strong Agreement,5.0,49.0,9.78e+17,719188219.0,3/26/2018 0:06,39 days 09:36:32.000000000,39.0,2295 days 22:21:38.034922000,6.0,27,55.62,77.05,4.97,1.0,9.0,14.81,74.07,48.15,18.52,3.7,0.0,0.0,3.7,0.0,14.81,3.7,11.11,7.41,3.7,3.7,0.0,14.81,3.7,0.0,7.41,0.0,0.0,7.41,0.0,7.41,7.41,11.11,7.41,3.7,0.0,0.0,0.0,0.0,3.7,0.0,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0,3.7,7.41,0.0,14.81,3.7,7.41,0.0,0.0,3.7,25.93,22.22,0.0,0.0,0.0,0.0,3.7
464,7.14e+17,Dorcas,wisecc1,"Florida, USA",Follower of Jesus Christ! Only God and love matter! Psychiatric Nurse 32 years. Get off the drugs get wisdom from God! Fix the future by looking at the past!,5717.0,5813.0,82.0,3/28/2016 0:14,109904.0,,143683.0,en,hiring,Who paid? SHOULD BE ILLEGAL!,Strong Agreement,4.0,50.0,9.78e+17,7.14e+17,3/26/2018 0:13,39 days 09:43:37.000000000,39.0,955 days 22:08:49.034922000,2.0,20,15.01,6.7,43.37,25.77,10.0,20.0,70.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,15.0,0.0,10.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,5.0,10.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,50.0,0.0,10.0,30.0,0.0,10.0,0.0
465,17170176.0,PenWize,PenWize,"Raleigh, NC","My first career was as professional ballerina. Then, chef, teacher and now a writer, artist and podcaster.",233.0,393.0,19.0,11/4/2008 0:21,526.0,,767.0,en,hiring,"@JacobWohl HAHAHAHA just like trump, you have zero comprehendion skills. HAHAHA",Strong Disagreement,3.0,51.0,9.78e+17,17170176.0,3/26/2018 0:03,39 days 09:33:39.000000000,39.0,3656 days 22:01:34.034922000,10.0,5,1.0,97.69,1.0,25.77,2.5,20.0,80.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,40.0,0.0,0.0,0.0,60.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,20.0,20.0,0.0,0.0
466,3309890767.0,Camp Kayio,CampKayio,"Arkansas, USA",Veteran ???? Wife????Dog Lover ????????,729.0,663.0,4.0,8/8/2015 0:17,48486.0,,17275.0,en,hiring,"I totally got waaaaayyyy ore than $300, Veterans can get anywhere from $20,000 to $200,000 for showing up in uniform.. I only had to do about 3 marches before I became independently wealthy....",Strong Agreement,3.0,52.0,9.78e+17,3309890767.0,3/26/2018 0:11,39 days 09:41:27.000000000,39.0,1188 days 22:06:20.034922000,3.0,11,56.58,96.52,2.4,99.0,5.5,27.27,81.82,36.36,9.09,9.09,0.0,9.09,0.0,0.0,0.0,0.0,9.09,9.09,9.09,0.0,0.0,9.09,0.0,9.09,0.0,9.09,0.0,18.18,18.18,0.0,0.0,9.09,0.0,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,9.09,18.18,27.27,9.09,9.09,0.0,0.0,0.0,9.09
467,8.05e+17,Marcelis,dmarscout,"Pennsylvania, USA","Phillies, MLB, Music, Science,Philadelphia, Chicago, Ocean City NJ, dog rescue,USAF Veteran, Defender of the Constitution, Hater of Hypocrisy",84.0,166.0,1.0,12/2/2016 0:17,8261.0,,4394.0,en,hiring,Remember this hero? No one had to pay him in fact he walked away from millions of dollars to defend freedom not attack it,Neutral,3.0,53.0,9.78e+17,8.05e+17,3/25/2018 0:19,38 days 09:49:19.000000000,38.0,706 days 22:05:51.034922000,1.0,35,89.6,12.66,89.63,78.19,17.5,25.71,74.29,51.43,8.57,8.57,8.57,0.0,0.0,0.0,0.0,0.0,25.71,8.57,11.43,0.0,0.0,14.29,8.57,5.71,0.0,17.14,0.0,2.86,2.86,0.0,0.0,0.0,0.0,14.29,2.86,2.86,0.0,2.86,2.86,2.86,2.86,2.86,0.0,14.29,0.0,0.0,8.57,5.71,8.57,8.57,0.0,14.29,0.0,8.57,2.86,0.0,0.0,34.29,17.14,8.57,0.0,0.0,0.0,8.57
468,9.5e+17,???? Guns And Family ????????????,drugsandmedicin,United States,"my tweets are my own.  #STAND #AR15 #TRUMP???????? #WINNING #Patriot #MAGA  #TrumpTrain ???????????? #1st #2nd 
@realDonaldTrump",7814.0,7926.0,12.0,1/6/2018 0:14,7229.0,,3701.0,en,hiring,This is why it is not relevant. A fraud of a march.,Strong Agreement,4.0,54.0,9.79e+17,9.5e+17,3/27/2018 0:16,40 days 09:46:15.000000000,40.0,306 days 22:09:10.034922000,0.0,24,87.83,33.83,7.84,25.77,12.0,16.67,100.0,54.17,16.67,8.33,0.0,0.0,8.33,0.0,8.33,0.0,25.0,4.17,0.0,0.0,8.33,16.67,0.0,0.0,0.0,8.33,0.0,16.67,8.33,8.33,4.17,8.33,8.33,12.5,4.17,0.0,0.0,0.0,4.17,4.17,0.0,0.0,0.0,8.33,0.0,0.0,4.17,0.0,12.5,0.0,0.0,12.5,4.17,8.33,0.0,4.17,0.0,4.17,0.0,0.0,4.17,0.0,0.0,0.0
469,253257813.0,eResist,elyse4design,New York,Jewelry designer and fine art photographer,3771.0,3956.0,209.0,2/16/2011 0:21,207217.0,,310541.0,en,hiring,"They are hiring people to sell merchandise, not to march, you illiterate dumbass.",Strong Disagreement,3.0,55.0,9.78e+17,253257813.0,3/26/2018 0:12,39 days 09:42:46.000000000,39.0,2822 days 22:01:36.034922000,7.0,12,37.39,4.8,23.51,25.77,6.0,8.33,91.67,75.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,16.67,8.33,16.67,8.33,0.0,8.33,16.67,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,8.33,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,8.33,0.0,0.0,0.0,0.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0
470,1512360512.0,Sweet Cheeks ????????????????????,Sugarbum1111,Texas,I am a baking freak & gluten-intolerant. Let's be sweet. I'm trying to get political. We will make it together. #Resist #TrumpIsARussianAsset,10389.0,8044.0,27.0,6/13/2013 0:04,96757.0,,8706.0,en,hiring,You are sad,Weak Disagreement,3.0,56.0,9.78e+17,1512360512.0,3/25/2018 0:14,38 days 09:44:48.000000000,38.0,1974 days 22:19:15.034922000,5.0,13,64.27,77.92,17.46,1.0,13.0,23.08,84.62,46.15,15.38,15.38,0.0,7.69,0.0,7.69,0.0,0.0,15.38,7.69,0.0,0.0,7.69,23.08,0.0,0.0,0.0,0.0,0.0,7.69,0.0,7.69,7.69,23.08,0.0,7.69,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,7.69,0.0,0.0,0.0,7.69,7.69,23.08,7.69,15.38,0.0,0.0,0.0,0.0
471,9.52e+17,Craig Crawford,CraigCr97665875,"Texas, USA","MY AIM IS CONSTITUTIONAL HONOR, love of bill of rights, HARD CORE SECOND AMENDMENT,45 cal. 24/7 CWC, VIETNAM VET 1964-1967 , BEAUTIFUL WIFE OF 27  YR!",218.0,272.0,0.0,1/13/2018 0:17,1201.0,,3360.0,en,hiring,Open proof of Demented Democrat CORRUPTS DIRTYâS OUT RIGHT ATTACKING AMERICA! I believe all good Americans have come to the point of revolution taking up our right to bear arms to protect American Constitution and Bill of Rights! Demented Democrats Enemy!,Strong Agreement,8.0,57.0,9.78e+17,9.52e+17,3/26/2018 0:12,39 days 09:42:27.000000000,39.0,299 days 22:06:24.034922000,0.0,3,1.0,99.0,1.0,1.0,3.0,0.0,100.0,66.67,33.33,33.33,0.0,33.33,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,33.33,0.0,33.33,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,8.94e+17,Lisa A Schulz,LisaASchulz2,"Valparaiso, FL",Anxiety ridden American waiting to wake up from this nightmare. #NeverAgain,1679.0,1806.0,3.0,8/6/2017 0:02,21825.0,,25191.0,en,hiring,Anyone can post an ad on Craigâs list- they donât do a lot of vetting.,Neutral,3.0,58.0,9.8e+17,8.94e+17,3/31/2018 0:23,44 days 09:53:55.000000000,44.0,459 days 22:21:05.034922000,1.0,42,98.96,68.29,52.86,3.31,14.0,30.95,69.05,30.95,4.76,4.76,2.38,0.0,0.0,0.0,0.0,2.38,19.05,2.38,0.0,2.38,0.0,11.9,0.0,0.0,0.0,0.0,2.38,7.14,2.38,4.76,4.76,4.76,0.0,7.14,2.38,0.0,0.0,0.0,4.76,0.0,0.0,0.0,2.38,16.67,2.38,0.0,7.14,4.76,0.0,9.52,0.0,16.67,2.38,14.29,0.0,0.0,0.0,7.14,0.0,0.0,0.0,7.14,0.0,0.0
473,9.7e+17,token,token71676485,United States,Open minded,0.0,0.0,0.0,3/4/2018 0:14,2.0,,1366.0,en,hiring,George Soros is an American citizen.,Neutral,3.0,59.0,9.78e+17,9.7e+17,3/25/2018 0:17,38 days 09:47:17.000000000,38.0,249 days 22:09:00.034922000,0.0,17,92.84,88.03,6.2,25.77,17.0,5.88,58.82,47.06,11.76,5.88,0.0,0.0,0.0,5.88,5.88,11.76,11.76,11.76,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,11.76,0.0,11.76,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,11.76,0.0,5.88,0.0,0.0,0.0,11.76,5.88,0.0,0.0,0.0,0.0,0.0
474,16659311.0,Manhattans w/Wry ????????????,DD733,NYC,#Writer Lobster Rolls/Blueberry Pie @HarperCollins & mags NBC/CBS/ABC News & Fic TV #Retro #Jazz #LGBT #Feminist #neverbernie #binder #tcmparty @TCM @medium,2456.0,2170.0,72.0,10/9/2008 0:00,33438.0,,29166.0,en,hiring,"To sell T-shirts, Zippy",Neutral,3.0,60.0,9.78e+17,16659311.0,3/25/2018 0:23,38 days 09:53:45.000000000,38.0,3682 days 22:22:38.034922000,10.0,6,92.84,95.2,1.0,25.77,6.0,33.33,50.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0
475,9.19e+17,SK,disqus_sk_user,The NSA knows,Silver rule beats golden rule,408.0,344.0,0.0,10/14/2017 0:18,22448.0,,2717.0,en,hiring,"Hey moron, read the ad. It is for 25 people to sell merchandise, not protest.",Strong Disagreement,4.0,61.0,9.78e+17,9.19e+17,3/25/2018 0:15,38 days 09:45:35.000000000,38.0,390 days 22:05:00.034922000,1.0,5,99.0,50.0,1.0,25.77,5.0,0.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0
476,3589878313.0,PoliticallyIncorrect,Politicallyin18,*FL Panhandle*,"Happily married,
CCOT,
MAGA,
AUDIT PP, Clinton foundation & Congress.
WHO IS BRIBING WHO??
#LockThemAllUp, POLITICS ONLY, NO DM, I block bluewave/resist morons",7317.0,6857.0,60.0,9/17/2015 0:03,2371.0,,69595.0,en,hiring,Lord knows that these lazy basements dwellers wouldn't have done it for free.,Weak Agreement,3.0,62.0,9.78e+17,3589878313.0,3/27/2018 0:02,40 days 09:32:27.000000000,40.0,1148 days 22:19:30.034922000,3.0,15,92.84,25.24,1.0,1.0,7.5,13.33,80.0,40.0,6.67,0.0,0.0,0.0,0.0,0.0,6.67,6.67,13.33,6.67,0.0,0.0,6.67,20.0,0.0,0.0,0.0,6.67,0.0,13.33,0.0,13.33,13.33,13.33,0.0,6.67,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,6.67,0.0,0.0,6.67,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,6.67,13.33,26.67,13.33,13.33,0.0,0.0,0.0,0.0
477,574791384.0,OverIt,jmack0813,"Pure Michigan, Lake Huron","Paralegal ?????????? ????????????Great Lakes provide 84% of NAs fresh water source and 21% of the worlds fresh water!BLESSED BE ????TRUMPeter, NRA MAGA",2655.0,3096.0,10.0,5/8/2012 0:18,52943.0,,25661.0,en,hiring,Well crap! If Iâd known that I wouldâve showed up packinâ!,Weak Agreement,5.0,63.0,9.78e+17,574791384.0,3/25/2018 0:23,38 days 09:53:58.000000000,38.0,2375 days 22:04:25.034922000,6.0,13,3.37,22.08,1.0,1.0,13.0,23.08,92.31,53.85,23.08,0.0,0.0,0.0,0.0,0.0,23.08,0.0,7.69,23.08,0.0,0.0,7.69,30.77,7.69,0.0,0.0,0.0,0.0,23.08,7.69,15.38,0.0,0.0,0.0,15.38,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,7.69,7.69,0.0,7.69,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,7.69,0.0,0.0,0.0,7.69,0.0
478,128091413.0,Brantel,DRADAIV,,,318.0,681.0,6.0,3/31/2010 0:02,26207.0,,21667.0,en,hiring,@davidhogg111 how much you were paid?,Strong Agreement,4.0,64.0,9.78e+17,128091413.0,3/26/2018 0:13,39 days 09:43:51.000000000,39.0,3144 days 22:20:54.034922000,8.0,13,42.69,1.07,63.54,25.77,6.5,7.69,61.54,38.46,15.38,7.69,7.69,0.0,0.0,0.0,7.69,0.0,7.69,0.0,7.69,7.69,0.0,15.38,0.0,0.0,0.0,0.0,0.0,15.38,7.69,7.69,7.69,0.0,0.0,15.38,7.69,0.0,7.69,7.69,0.0,7.69,7.69,7.69,7.69,7.69,0.0,0.0,7.69,0.0,15.38,0.0,0.0,7.69,0.0,7.69,0.0,0.0,15.38,15.38,0.0,0.0,0.0,15.38,0.0,0.0
479,214131069.0,QueenofDarkness,QueenofDrkns,Rent Free In Your Head,Truth Speaker. Witty. Tactless. Naturally Sarcastic. Facts over feels. Conservative Independent. Said #NeverTrump and meant it. MAGAT/LIST Blocker.,2181.0,1876.0,84.0,11/10/2010 0:17,44626.0,,49136.0,en,hiring,When are you going to jail and will they keep you off the internet?,Strong Disagreement,3.0,65.0,9.78e+17,214131069.0,3/26/2018 0:12,39 days 09:42:14.000000000,39.0,2920 days 22:06:24.034922000,7.0,6,1.0,99.0,1.0,25.77,6.0,16.67,83.33,50.0,16.67,16.67,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,16.67,16.67,0.0,33.33,0.0,0.0,16.67,0.0,16.67,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,16.67,0.0,0.0,16.67
480,3368660009.0,oOoMellieoOo,oOoMellieoOo,Anywhere but here ,"Filthy liberal atheist upsetting the apple cart since 1979. NEVER AGAIN means never again for ANYONE. Screw Trump.

Warning: I swear like a sailor??\_(???)_/??",4178.0,4981.0,27.0,7/10/2015 0:03,101653.0,,37350.0,en,hiring,How are you on Twitter if you can't read?,Strong Disagreement,3.0,66.0,9.78e+17,3368660009.0,3/25/2018 0:13,38 days 09:43:56.000000000,38.0,1217 days 22:19:46.034922000,3.0,14,13.85,99.0,52.86,25.77,14.0,7.14,85.71,71.43,21.43,21.43,0.0,14.29,0.0,7.14,0.0,7.14,14.29,14.29,7.14,14.29,0.0,28.57,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,14.29,21.43,7.14,7.14,7.14,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,0.0
481,22962349.0,John Beemster,picassobox,"Milwaukee, WI",Engineer. AF Vet. Politically agnostic with a lean towards rational discourse and a desire to flog both extremes for their wonky ways. #TheResistance #FBR,11874.0,12500.0,6.0,3/5/2009 0:19,1974.0,,3748.0,en,hiring,You cannot be this moronic.  Did you bother to read the posting? It was for sales people selling pins and shit.  You clearly are daft beyond repair...,Strong Disagreement,4.0,67.0,9.78e+17,22962349.0,3/25/2018 0:18,38 days 09:48:18.000000000,38.0,3535 days 22:04:09.034922000,9.0,9,1.0,98.62,58.07,25.77,9.0,11.11,100.0,77.78,22.22,22.22,0.0,22.22,0.0,0.0,0.0,0.0,11.11,11.11,11.11,22.22,11.11,22.22,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,33.33,0.0,11.11,11.11,11.11,0.0,22.22,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,22.22,0.0,11.11,0.0,11.11,0.0,11.11,11.11,22.22,0.0,0.0,11.11,0.0,11.11,0.0
482,3236191927.0,Jerome Daniels,JeromeDaniels16,"Dallas, TX","Open self thinker,",6.0,157.0,0.0,6/4/2015 0:15,65.0,,30.0,en,hiring,Really how sad are you .,Weak Disagreement,3.0,68.0,9.78e+17,3236191927.0,3/26/2018 0:02,39 days 09:32:02.000000000,39.0,1253 days 22:07:59.034922000,3.0,27,11.88,86.68,1.22,1.0,6.75,14.81,85.19,59.26,18.52,11.11,0.0,11.11,0.0,0.0,7.41,3.7,11.11,18.52,7.41,3.7,3.7,25.93,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,11.11,14.81,0.0,7.41,0.0,0.0,0.0,0.0,3.7,3.7,0.0,0.0,3.7,3.7,0.0,0.0,3.7,0.0,7.41,11.11,0.0,3.7,0.0,3.7,0.0,3.7,7.41,22.22,18.52,0.0,3.7,0.0,0.0,0.0
483,108200227.0,WriteHanded,JustDoWrite445,Mid-Atlantic East Coast USA,#MAGA #KAG #2A #ProMilitary #BackTheBlue #Conservative #Baptist #NoDACA #DefundPP #VoterID #FeminismKILLS #MensRights #WalkAway #TruthInMedia??????????????????,4226.0,4633.0,12.0,1/25/2010 0:05,11259.0,,9507.0,en,hiring,"And another point... the astounding number of cities/school districts (like Baltimore City @MayorPugh50) who bragged about sending 3,000 students on 60 busses (with free t-shirts & meals) at an estimated cost to the City Schools of over $100,000.",Strong Agreement,3.0,69.0,9.78e+17,108200227.0,3/26/2018 0:21,39 days 09:51:13.000000000,39.0,3209 days 22:18:22.034922000,8.0,5,1.0,97.69,43.37,1.0,5.0,0.0,100.0,80.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,20.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0
484,264231258.0,Liam,NoVaTwitr,Elite Coastal Region,"Dad, husband, Democrat, Navy vet, IT, owner of Airedales. STOP THE TRUMP DISASTER!!! If you still support Trump, doubt we can be friends.",399.0,723.0,2.0,3/11/2011 0:15,5093.0,,9004.0,en,hiring,Youâre struggling badly. Try different lies you lying pig.,Strong Disagreement,5.0,70.0,9.78e+17,264231258.0,3/25/2018 0:14,38 days 09:44:17.000000000,38.0,2799 days 22:08:02.034922000,7.0,41,99.0,68.71,25.63,71.55,20.5,24.39,63.41,36.59,4.88,0.0,0.0,0.0,0.0,0.0,4.88,7.32,21.95,0.0,2.44,2.44,0.0,2.44,2.44,2.44,2.44,12.2,2.44,2.44,2.44,0.0,0.0,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,4.88,0.0,0.0,4.88,0.0,0.0,0.0,0.0,17.07,2.44,14.63,0.0,7.32,0.0,36.59,9.76,4.88,0.0,0.0,0.0,9.76
485,16163601.0,ChrisAGilbert,ChrisAGilbert,"New Haven, CT","Hard Worker, Sharp Dresser, All-around Nice Guy and Bon Vivant",123.0,271.0,9.0,9/7/2008 0:02,388.0,,18021.0,en,hiring,Bull fucking shit. Because not just anyone can take out a Craigslist ad. You probably did that yourself. You're a fucking garbage heap.,Strong Disagreement,5.0,71.0,9.79e+17,16163601.0,3/27/2018 0:07,40 days 09:37:17.000000000,40.0,3714 days 22:21:20.034922000,10.0,10,77.33,97.69,3.37,1.0,5.0,20.0,70.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,0.0,0.0,40.0,0.0,40.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0
486,8.87e+17,Maria Velazquez,Brooklynmom1,,,67.0,158.0,0.0,7/19/2017 0:02,5824.0,,6181.0,en,hiring,Sorros for sure,Weak Agreement,3.0,72.0,9.78e+17,8.87e+17,3/25/2018 0:21,38 days 09:51:31.000000000,38.0,477 days 22:20:56.034922000,1.0,23,9.17,80.77,2.02,1.0,5.75,30.43,78.26,60.87,21.74,13.04,0.0,13.04,0.0,0.0,8.7,8.7,4.35,13.04,8.7,4.35,4.35,13.04,8.7,0.0,0.0,0.0,0.0,13.04,0.0,13.04,13.04,17.39,0.0,17.39,0.0,4.35,0.0,8.7,0.0,4.35,0.0,0.0,13.04,4.35,0.0,0.0,0.0,4.35,4.35,13.04,0.0,4.35,0.0,4.35,0.0,0.0,13.04,21.74,17.39,0.0,0.0,0.0,4.35,0.0
487,52119715.0,Dennis Littlefield,dlfield,"North Richland Hills, Texas",USMC ?€?91-?€?96 | BS | MBA | Mensa | 10th (at least) Generation American (colonial+) | An Ally | P.S.,1225.0,169.0,7.0,6/29/2009 0:17,11852.0,,3877.0,en,hiring,They probably make the most $$ off anti-capitalism events LMAO,Weak Agreement,3.0,73.0,9.78e+17,52119715.0,3/25/2018 0:13,38 days 09:43:48.000000000,38.0,3419 days 22:06:09.034922000,9.0,3,99.0,50.0,1.0,99.0,3.0,0.0,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,2244048560.0,Alphonse Scribnetti,ALScribner2,USA,Varied interests. Have learned a lot by listening to multiple viewpoints. Retweets & Likes don't necessarily mean I agree w/ message or sentiment expressed.,162.0,1096.0,2.0,12/13/2013 0:15,20140.0,,10413.0,en,hiring,"Jacob Wohl is dishonest, crooked, little traitor.",Strong Disagreement,3.0,74.0,9.78e+17,2244048560.0,3/26/2018 0:22,39 days 09:52:03.000000000,39.0,1791 days 22:08:12.034922000,4.0,10,92.84,50.0,3.37,99.0,10.0,20.0,70.0,40.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,30.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0
