screen_name,text,stance,count
RealSSGH,Imagine my shock.,Neutral,1
RealSSGH,Imagine my shock.,Strong Agreement,3
RealSSGH,Imagine my shock.,Weak Agreement,3
RealSSGH,Imagine my shock.,Weak Disagreement,1
RedinVa2,"The Liberals used to try to silence us by calling us racists.

That doesnât fly anymore.

Now they call us conspiracy theory nuts...And it was actually Hillary, the DNC, and our own FBI which almost framed our President for a Russian collusion story that they created.",Neutral,4
RedinVa2,"The Liberals used to try to silence us by calling us racists.

That doesnât fly anymore.

Now they call us conspiracy theory nuts...And it was actually Hillary, the DNC, and our own FBI which almost framed our President for a Russian collusion story that they created.",Weak Agreement,1
Republikid1,"CNN is fake news, you heard it from this kid",Neutral,1
Republikid1,"CNN is fake news, you heard it from this kid",Strong Agreement,3
Republikid1,"CNN is fake news, you heard it from this kid",Weak Agreement,1
Reynoldsa69,"let's not forget...one of they're own...killed them.....
our kids have a disrespect problem..
no respect for personal property..no respect for life....a gun did not kill....
a disrespectful teenager did..
drinking and driving..drugs..and abortion are killing more than guns#potus",Neutral,4
Reynoldsa69,"let's not forget...one of they're own...killed them.....
our kids have a disrespect problem..
no respect for personal property..no respect for life....a gun did not kill....
a disrespectful teenager did..
drinking and driving..drugs..and abortion are killing more than guns#potus",Weak Agreement,2
Reynoldsa69,"let's not forget...one of they're own...killed them.....
our kids have a disrespect problem..
no respect for personal property..no respect for life....a gun did not kill....
a disrespectful teenager did..
drinking and driving..drugs..and abortion are killing more than guns#potus",Weak Disagreement,2
RiaHale,FBI NEEDS TO BE SHUT DOWN BC OF CORRUPTION,Strong Agreement,4
RiaHale,FBI NEEDS TO BE SHUT DOWN BC OF CORRUPTION,Weak Agreement,1
RicGonzales7,Don't forget Bloomberg and other liberal billionaires.,Neutral,2
RicGonzales7,Don't forget Bloomberg and other liberal billionaires.,Strong Agreement,1
RicGonzales7,Don't forget Bloomberg and other liberal billionaires.,Weak Agreement,1
RicGonzales7,Don't forget Bloomberg and other liberal billionaires.,Weak Disagreement,1
RickMartlnez,This kid is hope for the future.,Neutral,1
RickMartlnez,This kid is hope for the future.,Strong Agreement,2
RickMartlnez,This kid is hope for the future.,Strong Disagreement,1
RickMartlnez,This kid is hope for the future.,Weak Agreement,3
RickMartlnez,This kid is hope for the future.,Weak Disagreement,1
Robbin_Young,RTâd,Neutral,4
Robbin_Young,RTâd,Weak Agreement,3
Robbin_Young,RTâd,Weak Disagreement,1
Robert_W_GA,Hey @JesseBWatters get a look at this!,Neutral,3
Robert_W_GA,Hey @JesseBWatters get a look at this!,Weak Agreement,2
RobinPa77,@chucktodd @JoeNBC @SavannahGuthrie @GStephanopoulos @Lawrence @donlemon ( whore promoter) @brianstelter @AC360 @JohnKingCNN @wolfblitzer @Acosta @HARRISFAULKNER @trish_regan,Neutral,3
RobinPa77,@chucktodd @JoeNBC @SavannahGuthrie @GStephanopoulos @Lawrence @donlemon ( whore promoter) @brianstelter @AC360 @JohnKingCNN @wolfblitzer @Acosta @HARRISFAULKNER @trish_regan,Strong Agreement,2
RockerC96ci,Any cop with any interview skills can see heâs lying from his eye movements.,Strong Agreement,5
RocktheStageNYC,"Digital Design & Imaging Service in Falls Church, Virginia, estimated the peak crowd size at 202,796, with a 15 percent margin of error, according to CBS News.

And the majority of them were adults. So much for a ""youth movement""",Neutral,1
RocktheStageNYC,"Digital Design & Imaging Service in Falls Church, Virginia, estimated the peak crowd size at 202,796, with a 15 percent margin of error, according to CBS News.

And the majority of them were adults. So much for a ""youth movement""",Strong Agreement,1
RocktheStageNYC,"Digital Design & Imaging Service in Falls Church, Virginia, estimated the peak crowd size at 202,796, with a 15 percent margin of error, according to CBS News.

And the majority of them were adults. So much for a ""youth movement""",Strong Disagreement,2
RocktheStageNYC,"Digital Design & Imaging Service in Falls Church, Virginia, estimated the peak crowd size at 202,796, with a 15 percent margin of error, according to CBS News.

And the majority of them were adults. So much for a ""youth movement""",Weak Disagreement,4
RomundoB,I guess all the kids parents are FBI agents gtfooh,Neutral,1
RomundoB,I guess all the kids parents are FBI agents gtfooh,Strong Agreement,1
RomundoB,I guess all the kids parents are FBI agents gtfooh,Strong Disagreement,3
Rosemarie4311,And????,Neutral,4
Rosemarie4311,And????,Strong Disagreement,1
RuntotheRight,Typical...,Neutral,4
RuntotheRight,Typical...,Weak Agreement,1
Rutro19,"Yeah, that's not what's being advertised. Looks like a third party jumping in to make money by selling merchandise to me.",Strong Disagreement,2
Rutro19,"Yeah, that's not what's being advertised. Looks like a third party jumping in to make money by selling merchandise to me.",Weak Disagreement,3
RyRyTheGy,"Well.... there ya have it.
Cartoon Network has cartoons.
Lifetime has bad acting.
MTV has muuu.... ahem... HAD music vids.
@CNN has scripted town halls.
...aaaaand the sky is blue!
Unless the script u were given says green. Then its green. Don't go off script.",Strong Agreement,3
RyRyTheGy,"Well.... there ya have it.
Cartoon Network has cartoons.
Lifetime has bad acting.
MTV has muuu.... ahem... HAD music vids.
@CNN has scripted âtown halls.â
...aaaaand the sky is blue!
Unless the script u were given says green. Then itâs green. Donât go off script.",Neutral,1
RyRyTheGy,"Well.... there ya have it.
Cartoon Network has cartoons.
Lifetime has bad acting.
MTV has muuu.... ahem... HAD music vids.
@CNN has scripted âtown halls.â
...aaaaand the sky is blue!
Unless the script u were given says green. Then itâs green. Donât go off script.",Strong Agreement,3
RyRyTheGy,"Well.... there ya have it.
Cartoon Network has cartoons.
Lifetime has bad acting.
MTV has muuu.... ahem... HAD music vids.
@CNN has scripted âtown halls.â
...aaaaand the sky is blue!
Unless the script u were given says green. Then itâs green. Donât go off script.",Weak Agreement,1
S83865267Monica,I am not surprised.,Strong Agreement,1
S83865267Monica,I am not surprised.,Weak Agreement,3
S83865267Monica,I am not surprised.,Weak Disagreement,1
SCNewsFan,Your crazy is making my head hurt. WTF.,Neutral,2
SCNewsFan,Your crazy is making my head hurt. WTF.,Strong Disagreement,3
SERD1983,This tweet should go VIRAL!!!!!,Neutral,1
SERD1983,This tweet should go VIRAL!!!!!,Strong Agreement,3
SERD1983,This tweet should go VIRAL!!!!!,Weak Agreement,1
SL_OKC,"Question 
Why do you want 

The Real Woke Bro

To see this?",Neutral,2
SL_OKC,"Question 
Why do you want 

The Real Woke Bro

To see this?",Strong Disagreement,1
SL_OKC,"Question 
Why do you want 

The Real Woke Bro

To see this?",Weak Agreement,3
SL_OKC,"Question 
Why do you want 

The Real Woke Bro

To see this?",Weak Disagreement,2
STSTWO,Apparently #FakeCrowds,Neutral,5
STSTWO,Apparently #FakeCrowds,Weak Agreement,1
STSTWO,Apparently #FakeCrowds,Weak Disagreement,2
SWPerth11,@CNN bias and scripted? Well colour me shocked!,Strong Agreement,3
SWPerth11,@CNN bias and scripted? Well colour me shocked!,Weak Agreement,1
SWPerth11,@CNN bias and scripted? Well colour me shocked!,Weak Disagreement,1
SandraLeePayne1,Where were these people during Obama Pres.!!!????,Neutral,1
SandraLeePayne1,Where were these people during Obama Pres.!!!????,Strong Agreement,1
SandraLeePayne1,Where were these people during Obama Pres.!!!????,Strong Disagreement,1
SandraLeePayne1,Where were these people during Obama Pres.!!!????,Weak Agreement,3
SandraLeePayne1,Where were these people during Obama Pres.!!!????,Weak Disagreement,2
SaraRucraZy,Damn.,Neutral,4
SaraRucraZy,Damn.,Weak Agreement,1
SarcasticNiffer,And this is why. He wouldn't follow the script.,Neutral,2
SarcasticNiffer,And this is why. He wouldn't follow the script.,Weak Agreement,3
SawyerBrittain,@cnnbrk @CNN stop the bias! #stopbiascnn #CNNFakeNews not a Russian @POTUS @realDonaldTrump,Neutral,3
SawyerBrittain,@cnnbrk @CNN stop the bias! #stopbiascnn #CNNFakeNews not a Russian @POTUS @realDonaldTrump,Strong Agreement,4
SawyerBrittain,@cnnbrk @CNN stop the bias! #stopbiascnn #CNNFakeNews not a Russian @POTUS @realDonaldTrump,Weak Disagreement,1
ScarletRoseRed,"The minute you heard there was a DC March, you knew Soros Cash was flowing and Van Jones is on the job, etc etc etc....",Neutral,1
ScarletRoseRed,"The minute you heard there was a DC March, you knew Soros Cash was flowing and Van Jones is on the job, etc etc etc....",Strong Agreement,5
ScarletRoseRed,"The minute you heard there was a DC March, you knew Soros Cash was flowing and Van Jones is on the job, etc etc etc....",Weak Agreement,2
ScarletRoseRed,"U know that DIMS & RINOS HATE HATE HATE anybody who practices SELF-DEFENSE again MURDEROUS DIM HESSIANS.
DIMS voraciously defend their rapists & murderers against EVERY  MEASURE of DEFENSE.
That's why they BLOCKED Capital Punishment back in 1963
U've BEEN n DENIAL EVER SINCE THEN",Neutral,4
ScarletRoseRed,"U know that DIMS & RINOS HATE HATE HATE anybody who practices SELF-DEFENSE again MURDEROUS DIM HESSIANS.
DIMS voraciously defend their rapists & murderers against EVERY  MEASURE of DEFENSE.
That's why they BLOCKED Capital Punishment back in 1963
U've BEEN n DENIAL EVER SINCE THEN",Strong Disagreement,2
ScarletRoseRed,"U know that DIMS & RINOS HATE HATE HATE anybody who practices SELF-DEFENSE again MURDEROUS DIM HESSIANS.
DIMS voraciously defend their rapists & murderers against EVERY  MEASURE of DEFENSE.
That's why they BLOCKED Capital Punishment back in 1963
U've BEEN n DENIAL EVER SINCE THEN",Weak Agreement,2
ScottDavidson54,"Nope. As the pro-fetus crowd continually proves, you don't care about living children, By your own ACTIONS you prove this. So no one is killing people, because living beings don't matter to you. Can't have it both ways, being soulless and spineless and trying to act righteous.",Strong Disagreement,4
ScottDavidson54,"Nope. As the pro-fetus crowd continually proves, you don't care about living children, By your own ACTIONS you prove this. So no one is killing people, because living beings don't matter to you. Can't have it both ways, being soulless and spineless and trying to act righteous.",Weak Disagreement,4
Seeking_Beta_69,Fake News,Neutral,5
Seeking_Beta_69,Fake News,Strong Disagreement,2
Seeking_Beta_69,Fake News,Weak Agreement,1
Seizetheday1200,OF COURSE CNN ALTERS QUESTIONS should be closed in any future election debates and if I was not a DEM I refuse to speak to the network,Weak Agreement,2
Seizetheday1200,OF COURSE CNN ALTERS QUESTIONS should be closed in any future election debates and if I was not a DEM I refuse to speak to the network,Weak Disagreement,3
SenatorObvious,"It isnât enough that a MAGA hat wearing shooter killed 17 kids, now the fascist right has to attack them further. Youâre disgusting.",Strong Disagreement,8
Shambalah010,"Perfect example of how the Mainstream Media aka ""Project Mockingbird"", ensures their minority liberal narrative is never derailed by the majority of conservatives aka ""We The People"". STOP ALL FORMS OF CENSORSHIP!
#MAGA",Neutral,1
Shambalah010,"Perfect example of how the Mainstream Media aka ""Project Mockingbird"", ensures their minority liberal narrative is never derailed by the majority of conservatives aka ""We The People"". STOP ALL FORMS OF CENSORSHIP!
#MAGA",Strong Agreement,3
Shambalah010,"Perfect example of how the Mainstream Media aka ""Project Mockingbird"", ensures their minority liberal narrative is never derailed by the majority of conservatives aka ""We The People"". STOP ALL FORMS OF CENSORSHIP!
#MAGA",Strong Disagreement,2
Shambalah010,"Perfect example of how the Mainstream Media aka ""Project Mockingbird"", ensures their minority liberal narrative is never derailed by the majority of conservatives aka ""We The People"". STOP ALL FORMS OF CENSORSHIP!
#MAGA",Weak Agreement,1
Shambalah010,"Perfect example of how the Mainstream Media aka ""Project Mockingbird"", ensures their minority liberal narrative is never derailed by the majority of conservatives aka ""We The People"". STOP ALL FORMS OF CENSORSHIP!
#MAGA",Weak Disagreement,1
Sheilas11,Great find!!!,Neutral,2
Sheilas11,Great find!!!,Strong Agreement,5
Sheilas11,Great find!!!,Weak Agreement,1
Sick_of_Bias,@WPLGLocal10 should be commended for covering this young man's story! #RealNews #MAGA @realDonaldTrump,Neutral,3
Sick_of_Bias,@WPLGLocal10 should be commended for covering this young man's story! #RealNews #MAGA @realDonaldTrump,Strong Agreement,2
Skepticalfa,The Citizen was guilty of WrongThink. It was right to suppress his WrongSpeech. He could have spread his WrongThink. The reeducation camps are very concentrated now. Should they become too full...,Neutral,5
Skepticalfa,The Citizen was guilty of WrongThink. It was right to suppress his WrongSpeech. He could have spread his WrongThink. The reeducation camps are very concentrated now. Should they become too full...,Weak Agreement,2
Skepticalfa,The Citizen was guilty of WrongThink. It was right to suppress his WrongSpeech. He could have spread his WrongThink. The reeducation camps are very concentrated now. Should they become too full...,Weak Disagreement,1
SmithHeddi,Glad to see this kid had a mind of his own!,Strong Agreement,4
SmithHeddi,Glad to see this kid had a mind of his own!,Weak Disagreement,1
Snob_Monster,Soros and Bezos always have blood on their hands,Neutral,2
Snob_Monster,Soros and Bezos always have blood on their hands,Strong Agreement,2
Snob_Monster,Soros and Bezos always have blood on their hands,Weak Disagreement,1
SoCalOCPatriot,PP is also involved with this.  Unbelievable that they mutilate babies and sell their parts but still on the wagon for gun control.,Neutral,2
SoCalOCPatriot,PP is also involved with this.  Unbelievable that they mutilate babies and sell their parts but still on the wagon for gun control.,Weak Agreement,3
Soozinn,#FreeSpeechDay,Neutral,2
Soozinn,#FreeSpeechDay,Strong Agreement,2
Soozinn,#FreeSpeechDay,Strong Disagreement,1
SpaceGhost_75,But I thought we were supposed to listen to all of the kids ? Like yesterday ?,Neutral,5
SpaceGhost_75,But I thought we were supposed to listen to all of the kids ? Like yesterday ?,Strong Agreement,1
SpaceGhost_75,But I thought we were supposed to listen to all of the kids ? Like yesterday ?,Strong Disagreement,1
SpaceGhost_75,But I thought we were supposed to listen to all of the kids ? Like yesterday ?,Weak Disagreement,1
SpankyTheDog1,They are sure jovial so soon after being in a shoot out.,Neutral,1
SpankyTheDog1,They are sure jovial so soon after being in a shoot out.,Strong Agreement,1
SpankyTheDog1,They are sure jovial so soon after being in a shoot out.,Strong Disagreement,2
SpankyTheDog1,They are sure jovial so soon after being in a shoot out.,Weak Disagreement,1
Speedy62269,Again - HMMMM,Neutral,2
Speedy62269,Again - HMMMM,Strong Agreement,2
Speedy62269,Again - HMMMM,Weak Agreement,3
Speedy62269,Again - HMMMM,Weak Disagreement,1
Speedy62269,That's how the MSM works... they do NOT give a rats ass about the TRUTH; just their BIASED version.,Strong Agreement,3
Speedy62269,That's how the MSM works... they do NOT give a rats ass about the TRUTH; just their BIASED version.,Strong Disagreement,1
Speedy62269,That's how the MSM works... they do NOT give a rats ass about the TRUTH; just their BIASED version.,Weak Agreement,3
Speedy62269,That's how the MSM works... they do NOT give a rats ass about the TRUTH; just their BIASED version.,Weak Disagreement,1
Spockout1,#MarchForOurLives #neveragain,Strong Agreement,4
Spockout1,#MarchForOurLives #neveragain,Weak Disagreement,1
StateofBall,Yâall are psychotic to believe this,Strong Disagreement,6
StateofBall,Yâall are psychotic to believe this,Weak Disagreement,2
StcyrAnnie,The left never lets a tragedy stand in the way of their dishonest policy pushes. It reminds me of how they mistreated Evan Todd after Columbine.,Strong Agreement,3
StcyrAnnie,The left never lets a tragedy stand in the way of their dishonest policy pushes. It reminds me of how they mistreated Evan Todd after Columbine.,Weak Disagreement,2
SteveTatum85,"Reminds me of the time CNN scripted, coached, and directed a fake rally in London just like a Hollywood film crew. Also, their fake satellite remote where two correspondents pretended to speak to each other long distance via satellite but were in the same Phoenix parking lot.",Neutral,2
SteveTatum85,"Reminds me of the time CNN scripted, coached, and directed a fake rally in London just like a Hollywood film crew. Also, their fake satellite remote where two correspondents pretended to speak to each other long distance via satellite but were in the same Phoenix parking lot.",Strong Agreement,5
SteveTatum85,"Reminds me of the time CNN scripted, coached, and directed a fake rally in London just like a Hollywood film crew. Also, their fake satellite remote where two correspondents pretended to speak to each other long distance via satellite but were in the same Phoenix parking lot.",Strong Disagreement,1
Stevie_V2,"he was a good guy with a question, right?",Neutral,5
Stevie_V2,"he was a good guy with a question, right?",Weak Agreement,1
Stevie_V2,"he was a good guy with a question, right?",Weak Disagreement,2
StuartEdgar1978,What if i told you i can stop gun violence in America? You'd say BS. Right? But i can do it without gun laws nor BS legislation. I have designed groundbreaking safety devices that WILL trap shooters and segregate them from other people. My iventions are simple and will do it.,Neutral,5
StuartEdgar1978,What if i told you i can stop gun violence in America? You'd say BS. Right? But i can do it without gun laws nor BS legislation. I have designed groundbreaking safety devices that WILL trap shooters and segregate them from other people. My iventions are simple and will do it.,Strong Disagreement,1
StuartEdgar1978,What if i told you i can stop gun violence in America? You'd say BS. Right? But i can do it without gun laws nor BS legislation. I have designed groundbreaking safety devices that WILL trap shooters and segregate them from other people. My iventions are simple and will do it.,Weak Agreement,1
StuartEdgar1978,What if i told you i can stop gun violence in America? You'd say BS. Right? But i can do it without gun laws nor BS legislation. I have designed groundbreaking safety devices that WILL trap shooters and segregate them from other people. My iventions are simple and will do it.,Weak Disagreement,1
SueCQ58,#FAKENEWS,Neutral,3
SueCQ58,#FAKENEWS,Strong Disagreement,3
SueCQ58,#FAKENEWS,Weak Agreement,1
SueCQ58,#FAKENEWS,Weak Disagreement,1
SueCQ58,"Stop spreading blatant lies! #ParklandStudents are speaking out in their own, without help. Todayâs young adults are intelligent articulate and aware of current events. They witnessed a horrific event and want to prevent it from happening again.",Strong Disagreement,7
SueCQ58,"Stop spreading blatant lies! #ParklandStudents are speaking out in their own, without help. Todayâs young adults are intelligent articulate and aware of current events. They witnessed a horrific event and want to prevent it from happening again.",Weak Disagreement,1
Suectoo,Iâm more apt to believe it was the NRA being underhanded as usual! No one needed to be paid to protest; these people are passionate!,Neutral,1
Suectoo,Iâm more apt to believe it was the NRA being underhanded as usual! No one needed to be paid to protest; these people are passionate!,Strong Agreement,1
Suectoo,Iâm more apt to believe it was the NRA being underhanded as usual! No one needed to be paid to protest; these people are passionate!,Strong Disagreement,3
Suectoo,Iâm more apt to believe it was the NRA being underhanded as usual! No one needed to be paid to protest; these people are passionate!,Weak Disagreement,3
Sugarbum1111,You are sad,Strong Disagreement,2
Sugarbum1111,You are sad,Weak Disagreement,3
Sunshin68748888,"These ?professional? student activists have the time of their lives, no apparent grieving, no trauma. Makes you wonder if they were actually at school at time of massacre or are actually enrolled at school. Big gifts and donations by famous companies and organizations.",Neutral,1
Sunshin68748888,"These ?professional? student activists have the time of their lives, no apparent grieving, no trauma. Makes you wonder if they were actually at school at time of massacre or are actually enrolled at school. Big gifts and donations by famous companies and organizations.",Strong Agreement,1
Sunshin68748888,"These ?professional? student activists have the time of their lives, no apparent grieving, no trauma. Makes you wonder if they were actually at school at time of massacre or are actually enrolled at school. Big gifts and donations by famous companies and organizations.",Weak Agreement,2
Sunshin68748888,"These ?professional? student activists have the time of their lives, no apparent grieving, no trauma. Makes you wonder if they were actually at school at time of massacre or are actually enrolled at school. Big gifts and donations by famous companies and organizations.",Weak Disagreement,1
Susanwo61075281,I have not heard any empathy from him! His angry face & obvious agenda does not lead to solutions! Just telling me how to think! NO WAY LIBS,Strong Agreement,3
Susanwo61075281,I have not heard any empathy from him! His angry face & obvious agenda does not lead to solutions! Just telling me how to think! NO WAY LIBS,Strong Disagreement,1
Susanwo61075281,I have not heard any empathy from him! His angry face & obvious agenda does not lead to solutions! Just telling me how to think! NO WAY LIBS,Weak Agreement,3
Susanwo61075281,I have not heard any empathy from him! His angry face & obvious agenda does not lead to solutions! Just telling me how to think! NO WAY LIBS,Weak Disagreement,1
SuzyQtrue,"#Patriots! We need your help to undo the censorship rampant on the webs!
Surprise!  It looks like someone is messing with the petition numbers!
#InternetBillOfRights Sign, confirm, check spam, cookies 

https://petitions.whitehouse.gov/petition/internet-bill-rights-2 â¦ â¦  
#QAnon  #Fakenews = FAKE   TY @POTUS 4 ur work!",Neutral,2
SuzyQtrue,"#Patriots! We need your help to undo the censorship rampant on the webs!
Surprise!  It looks like someone is messing with the petition numbers!
#InternetBillOfRights Sign, confirm, check spam, cookies 

https://petitions.whitehouse.gov/petition/internet-bill-rights-2 â¦ â¦  
#QAnon  #Fakenews = FAKE   TY @POTUS 4 ur work!",Strong Agreement,4
SuzyQtrue,"#Patriots! We need your help to undo the censorship rampant on the webs!
Surprise!  It looks like someone is messing with the petition numbers!
#InternetBillOfRights Sign, confirm, check spam, cookies 

https://petitions.whitehouse.gov/petition/internet-bill-rights-2 â¦ â¦  
#QAnon  #Fakenews = FAKE   TY @POTUS 4 ur work!",Strong Disagreement,1
SuzyQtrue,"#Patriots! We need your help to undo the censorship rampant on the webs!
Surprise!  It looks like someone is messing with the petition numbers!
#InternetBillOfRights Sign, confirm, check spam, cookies 

https://petitions.whitehouse.gov/petition/internet-bill-rights-2 â¦ â¦  
#QAnon  #Fakenews = FAKE   TY @POTUS 4 ur work!",Weak Agreement,1
TCribby,That explains why many at tge event were so clueless about that they were there for. Define assault weapons...Ahhhhhhh,Strong Agreement,1
TCribby,That explains why many at tge event were so clueless about that they were there for. Define assault weapons...Ahhhhhhh,Strong Disagreement,1
TCribby,That explains why many at tge event were so clueless about that they were there for. Define assault weapons...Ahhhhhhh,Weak Agreement,3
TFisherwa,"Dude, you need to get a grip",Strong Disagreement,5
TLYNNB7,"Of course they did!!  If people didn't already HIGHLY suspect that, then they are naive or they're not paying attention.",Neutral,2
TLYNNB7,"Of course they did!!  If people didn't already HIGHLY suspect that, then they are naive or they're not paying attention.",Strong Agreement,3
TNGradPa,"Soros, Democrats, Globalist, can't take over citizens if they are well armed.",Neutral,1
TNGradPa,"Soros, Democrats, Globalist, can't take over citizens if they are well armed.",Strong Agreement,3
TNGradPa,"Soros, Democrats, Globalist, can't take over citizens if they are well armed.",Strong Disagreement,1
Taipan30,This is the 2nd or 3rd thing coming out of Buzzfeed that doesn't fit their mold. Are they trying to be real journalists now? Doubtful but maybe the tide is starting to turn.,Neutral,3
Taipan30,This is the 2nd or 3rd thing coming out of Buzzfeed that doesn't fit their mold. Are they trying to be real journalists now? Doubtful but maybe the tide is starting to turn.,Strong Disagreement,1
Taipan30,This is the 2nd or 3rd thing coming out of Buzzfeed that doesn't fit their mold. Are they trying to be real journalists now? Doubtful but maybe the tide is starting to turn.,Weak Agreement,1
TammyMWebster,CNN only wants to spread their narrative. These JROTC members would be the ppl that CNN would look for if there was an active shooter. Canât bounce bullets off of fake news!,Neutral,4
TammyMWebster,CNN only wants to spread their narrative. These JROTC members would be the ppl that CNN would look for if there was an active shooter. Canât bounce bullets off of fake news!,Strong Agreement,2
TammyMWebster,CNN only wants to spread their narrative. These JROTC members would be the ppl that CNN would look for if there was an active shooter. Canât bounce bullets off of fake news!,Strong Disagreement,1
TammyMWebster,CNN only wants to spread their narrative. These JROTC members would be the ppl that CNN would look for if there was an active shooter. Canât bounce bullets off of fake news!,Weak Agreement,1
TapiaCorel,"So YOU are citing your OWN article???????????
SERIOUSLY???????????????????
Like that makes you legit??????",Strong Disagreement,6
TapiaCorel,"So YOU are citing your OWN article???????????
SERIOUSLY???????????????????
Like that makes you legit??????",Weak Disagreement,2
TapiaCorel,"Why don't you so something as significant, or are you incapable and can only be a parasite, feeding off of others' achievements? Hmmmm?",Neutral,3
TapiaCorel,"Why don't you so something as significant, or are you incapable and can only be a parasite, feeding off of others' achievements? Hmmmm?",Strong Disagreement,3
TapiaCorel,"Why don't you so something as significant, or are you incapable and can only be a parasite, feeding off of others' achievements? Hmmmm?",Weak Disagreement,2
TarminGrainy,"People have minds of their own, Lucian. This is still America.",Neutral,1
TarminGrainy,"People have minds of their own, Lucian. This is still America.",Weak Disagreement,4
TechQn,"What do you have to say for yourself @CNN?
Dont you think your liberal FAKE NEWS bias has gone to far?
@FoxNews @seanhannity @TuckerCarlson @IngrahamAngle this is something you need to look into",Neutral,2
TechQn,"What do you have to say for yourself @CNN?
Dont you think your liberal FAKE NEWS bias has gone to far?
@FoxNews @seanhannity @TuckerCarlson @IngrahamAngle this is something you need to look into",Strong Agreement,6
TerriLynn510,Liar! #RussianTroll go collect your check,Strong Agreement,1
TerriLynn510,Liar! #RussianTroll go collect your check,Strong Disagreement,6
TerriLynn510,Liar! #RussianTroll go collect your check,Weak Agreement,1
TerryStAug,This has been debunked!,Strong Disagreement,5
The13th_Ghost,Nope......,Strong Disagreement,1
The13th_Ghost,Nope......,Weak Disagreement,4
TheBikeAttorney,They just debunked this one too pizza clown.,Neutral,5
TheBikeAttorney,They just debunked this one too pizza clown.,Strong Disagreement,1
TheBikeAttorney,They just debunked this one too pizza clown.,Weak Disagreement,2
TheDallasRivers,"Hiring vets is the thing they want. 

they only want to take away our guns.",Strong Agreement,1
TheDallasRivers,"Hiring vets is the thing they want. 

they only want to take away our guns.",Weak Agreement,4
TheDallasRivers,"Hiring vets is the thing they want. 

they only want to take away our guns.",Weak Disagreement,3
TheKatWill,My son and I were there from Ohio! #EnoughIsEnough,Strong Agreement,4
TheKatWill,My son and I were there from Ohio! #EnoughIsEnough,Weak Agreement,1
TheLadyofLedger,"This is what you call heavily coached?....and told what to say?...no, the kid is nervous with a camera in his face. Keep chug-a-luggin that #Trumpberrykoolaid.",Strong Agreement,3
TheLadyofLedger,"This is what you call heavily coached?....and told what to say?...no, the kid is nervous with a camera in his face. Keep chug-a-luggin that #Trumpberrykoolaid.",Strong Disagreement,2
ThePeanutFiends,People called me heartless for having the audacity to claim the kids interviewed by CNN seemed to be reading off a script.,Neutral,1
ThePeanutFiends,People called me heartless for having the audacity to claim the kids interviewed by CNN seemed to be reading off a script.,Strong Agreement,3
ThePeanutFiends,People called me heartless for having the audacity to claim the kids interviewed by CNN seemed to be reading off a script.,Weak Disagreement,1
TheRealMagali,"More people than showed up at the last presidential inauguration, I think?",Weak Agreement,5
TheRedMantisEye,https://twitter.com/chiweethedog/status/966179087717892096 â¦,Neutral,6
TheRedMantisEye,https://twitter.com/chiweethedog/status/966179087717892096 â¦,Strong Disagreement,2
TheTwoMajesties,"Don't mislead people. Haab wanted to make an intro speech with 3 followups, CNN said, one question only like everyone else. Haab's father pulled him out. The townhall featured plenty of proNRA people. Nobody was censored, quit screaming victim.",Strong Agreement,1
TheTwoMajesties,"Don't mislead people. Haab wanted to make an intro speech with 3 followups, CNN said, one question only like everyone else. Haab's father pulled him out. The townhall featured plenty of proNRA people. Nobody was censored, quit screaming victim.",Strong Disagreement,3
TheTwoMajesties,"Don't mislead people. Haab wanted to make an intro speech with 3 followups, CNN said, one question only like everyone else. Haab's father pulled him out. The townhall featured plenty of proNRA people. Nobody was censored, quit screaming victim.",Weak Disagreement,1
The_Gray_Alien,"@cnnbrk posted video segments all night as the town hall was happening. Did anyone see that video segment of everyone booing a story about a rape that could have possibly been avoided if the woman had a gun? Yeah, neither did I.",Neutral,4
The_Gray_Alien,"@cnnbrk posted video segments all night as the town hall was happening. Did anyone see that video segment of everyone booing a story about a rape that could have possibly been avoided if the woman had a gun? Yeah, neither did I.",Strong Agreement,1
The_Gray_Alien,"@cnnbrk posted video segments all night as the town hall was happening. Did anyone see that video segment of everyone booing a story about a rape that could have possibly been avoided if the woman had a gun? Yeah, neither did I.",Strong Disagreement,1
The_Gray_Alien,"@cnnbrk posted video segments all night as the town hall was happening. Did anyone see that video segment of everyone booing a story about a rape that could have possibly been avoided if the woman had a gun? Yeah, neither did I.",Weak Agreement,1
The_Gray_Alien,"@cnnbrk posted video segments all night as the town hall was happening. Did anyone see that video segment of everyone booing a story about a rape that could have possibly been avoided if the woman had a gun? Yeah, neither did I.",Weak Disagreement,1
The_Smirker,CNN's  narrative was too important.,Neutral,1
The_Smirker,CNN's  narrative was too important.,Strong Agreement,3
The_Smirker,CNN's  narrative was too important.,Weak Agreement,3
The_Smirker,CNN's  narrative was too important.,Weak Disagreement,1
ThoughtsNotBots,It only takes a few bucks folks. Crisis Actors take a group selfie just before the tears flow and the anti gun stories flood the media.,Neutral,1
ThoughtsNotBots,It only takes a few bucks folks. Crisis Actors take a group selfie just before the tears flow and the anti gun stories flood the media.,Strong Agreement,3
ThoughtsNotBots,It only takes a few bucks folks. Crisis Actors take a group selfie just before the tears flow and the anti gun stories flood the media.,Weak Disagreement,1
